iter	Passed	Remaining
1668	15308	76412
1669	15316	76397
1670	15324	76384
1671	15334	76379
1672	15343	76367
1673	15351	76352
1674	15359	76340
1675	15368	76329
1676	15377	76317
1677	15387	76311
1678	15396	76302
1679	15404	76289
1680	15413	76279
1681	15421	76265
1682	15430	76252
1683	15438	76238
1684	15446	76226
1685	15455	76215
1686	15463	76201
1687	15472	76189
1688	15485	76201
1689	15494	76187
1690	15502	76175
1691	15511	76166
1692	15521	76160
1693	15531	76155
1694	15540	76144
1695	15549	76133
1696	15557	76118
1697	15566	76108
1698	15574	76095
1699	15583	76082
1700	15591	76069
1701	15600	76058
1702	15608	76045
1703	15617	76035
1704	15625	76020
1705	15634	76009
1706	15642	75995
1707	15650	75981
1708	15660	75972
1709	15668	75959
1710	15677	75949
1711	15685	75934
1712	15694	75925
1713	15702	75911
1714	15711	75900
1715	15720	75891
1716	15729	75880
1717	15738	75869
1718	15747	75861
1719	15756	75848
1720	15765	75843
1721	15775	75834
1722	15783	75822
1723	15792	75810
1724	15800	75796
1725	15809	75788
1726	15817	75772
1727	15825	75758
1728	15834	75746
1729	15843	75738
1730	15852	75725
1731	15861	75716
1732	15869	75704
1733	15878	75692
1734	15886	75679
1735	15894	75663
1736	15903	75653
1737	15912	75644
1738	15920	75629
1739	15929	75620
1740	15938	75609
1741	15946	75595
1742	15955	75583
1743	15964	75573
1744	15973	75563
1745	15982	75554
1746	15991	75546
1747	15999	75531
1748	16008	75519
1749	16017	75508
1750	16025	75497
1751	16033	75482
1752	16041	75467
1753	16049	75454
1754	16058	75442
1755	16067	75432
1756	16077	75426
1757	16085	75413
1758	16095	75406
1759	16104	75398
1760	16113	75388
1761	16123	75382
1762	16133	75376
1763	16141	75364
1764	16150	75351
1765	16158	75337
1766	16166	75326
1767	16175	75315
1768	16184	75303
1769	16192	75291
1770	16201	75281
1771	16210	75271
1772	16220	75263
1773	16228	75251
1774	16237	75239
1775	16245	75227
1776	16253	75214
1777	16261	75200
1778	16270	75186
1779	16278	75173
1780	16287	75163
1781	16296	75152
1782	16306	75146
1783	16314	75135
1784	16322	75120
1785	16331	75112
1786	16340	75099
1787	16348	75087
1788	16356	75073
1789	16366	75065
1790	16374	75053
1791	16383	75042
1792	16391	75029
1793	16401	75021
1794	16409	75008
1795	16417	74995
1796	16426	74983
1797	16435	74972
1798	16443	74959
1799	16451	74947
1800	16461	74939
1801	16470	74929
1802	16478	74915
1803	16486	74903
1804	16496	74897
1805	16506	74890
1806	16515	74879
1807	16524	74872
1808	16533	74861
1809	16542	74852
1810	16551	74842
1811	16560	74832
1812	16569	74824
1813	16579	74817
1814	16588	74809
1815	16598	74801
1816	16606	74787
1817	16615	74780
1818	16624	74770
1819	16633	74757
1820	16641	74745
1821	16650	74733
1822	16659	74724
1823	16668	74714
1824	16677	74706
1825	16686	74696
1826	16696	74693
1827	16706	74685
1828	16716	74679
1829	16726	74676
1830	16736	74667
1831	16746	74662
1832	16756	74659
1833	16765	74648
1834	16774	74638
1835	16783	74628
1836	16792	74619
1837	16801	74610
1838	16811	74603
1839	16821	74599
1840	16831	74592
1841	16840	74585
1842	16850	74578
1843	16860	74572
1844	16869	74562
1845	16877	74550
1846	16886	74541
1847	16897	74539
1848	16908	74538
1849	16921	74544
1850	16931	74541
1851	16942	74540
1852	16952	74532
1853	16962	74526
1854	16971	74520
1855	16980	74511
1856	16991	74507
1857	17001	74503
1858	17011	74498
1859	17021	74493
1860	17031	74487
1861	17040	74475
1862	17048	74463
1863	17057	74454
1864	17066	74441
1865	17075	74433
1866	17084	74424
1867	17095	74421
1868	17104	74412
1869	17114	74405
1870	17124	74399
1871	17133	74390
1872	17142	74383
1873	17152	74374
1874	17162	74371
1875	17171	74362
1876	17180	74352
1877	17189	74341
1878	17199	74335
1879	17208	74325
1880	17217	74316
1881	17226	74307
1882	17235	74297
1883	17244	74287
1884	17253	74278
1885	17263	74271
1886	17272	74261
1887	17281	74252
1888	17291	74248
1889	17301	74241
1890	17311	74236
1891	17321	74229
1892	17331	74223
1893	17340	74213
1894	17350	74210
1895	17360	74204
1896	17370	74198
1897	17379	74188
1898	17389	74180
1899	17398	74170
1900	17407	74163
1901	17417	74155
1902	17426	74146
1903	17435	74138
1904	17446	74136
1905	17455	74125
1906	17465	74118
1907	17475	74114
1908	17484	74106
1909	17493	74097
1910	17503	74089
1911	17511	74077
1912	17520	74064
1913	17528	74052
1914	17536	74039
1915	17544	74025
1916	17553	74012
1917	17562	74003
1918	17571	73994
1919	17579	73980
1920	17588	73969
1921	17596	73957
1922	17605	73946
1923	17614	73937
1924	17624	73932
1925	17634	73926
1926	17644	73921
1927	17654	73914
1928	17665	73910
1929	17674	73902
1930	17682	73889
1931	17691	73880
1932	17700	73871
1933	17710	73861
1934	17719	73853
1935	17727	73840
1936	17736	73831
1937	17745	73818
1938	17753	73808
1939	17762	73798
1940	17771	73786
1941	17779	73773
1942	17789	73767
1943	17798	73757
1944	17808	73751
1945	17816	73739
1946	17826	73732
1947	17836	73725
1948	17845	73717
1949	17854	73705
1950	17863	73698
1951	17873	73690
1952	17882	73681
1953	17891	73672
1954	17899	73658
1955	17907	73644
1956	17916	73635
1957	17926	73630
1958	17937	73626
1959	17945	73615
1960	17955	73609
1961	17965	73603
1962	17975	73595
1963	17984	73586
1964	17993	73576
1965	18002	73568
1966	18012	73561
1967	18022	73553
1968	18030	73543
1969	18040	73535
1970	18049	73527
1971	18058	73516
1972	18067	73506
1973	18076	73496
1974	18085	73488
1975	18094	73475
1976	18104	73469
1977	18115	73467
1978	18124	73460
1979	18134	73455
1980	18145	73452
1981	18155	73446
1982	18165	73438
1983	18174	73432
1984	18184	73423
1985	18194	73420
1986	18203	73411
1987	18214	73406
1988	18224	73403
1989	18234	73396
1990	18244	73390
1991	18252	73376
1992	18262	73369
1993	18271	73361
1994	18280	73351
1995	18289	73341
1996	18297	73328
1997	18306	73318
1998	18315	73309
1999	18325	73302
2000	18334	73291
2001	18343	73283
2002	18353	73275
2003	18362	73268
2004	18371	73257
2005	18380	73247
2006	18389	73236
2007	18398	73227
2008	18406	73214
2009	18415	73203
2010	18424	73193
2011	18433	73185
2012	18443	73177
2013	18453	73171
2014	18462	73164
2015	18472	73156
2016	18482	73150
2017	18491	73142
2018	18501	73133
2019	18511	73127
2020	18520	73121
2021	18529	73109
2022	18538	73099
2023	18547	73089
2024	18555	73076
2025	18563	73064
2026	18572	73052
2027	18581	73044
2028	18589	73029
2029	18597	73016
2030	18607	73009
2031	18616	72999
2032	18624	72987
2033	18633	72977
2034	18642	72967
2035	18651	72956
2036	18659	72944
2037	18668	72935
2038	18678	72926
2039	18688	72921
2040	18697	72912
2041	18706	72901
2042	18715	72894
2043	18724	72882
2044	18733	72872
2045	18741	72860
2046	18750	72849
2047	18758	72836
2048	18767	72824
2049	18775	72812
2050	18784	72801
2051	18792	72789
2052	18801	72780
2053	18810	72768
2054	18818	72756
2055	18828	72749
2056	18837	72741
2057	18846	72730
2058	18854	72717
2059	18864	72709
2060	18872	72698
2061	18881	72687
2062	18890	72676
2063	18898	72663
2064	18907	72652
2065	18915	72640
2066	18923	72627
2067	18931	72614
2068	18939	72601
2069	18948	72591
2070	18958	72585
2071	18967	72575
2072	18978	72571
2073	18987	72563
2074	18997	72555
2075	19007	72549
2076	19017	72545
2077	19027	72538
2078	19036	72530
2079	19046	72525
2080	19055	72512
2081	19064	72503
2082	19073	72492
2083	19082	72484
2084	19091	72475
2085	19099	72461
2086	19108	72451
2087	19117	72441
2088	19126	72433
2089	19135	72421
2090	19145	72416
2091	19154	72405
2092	19163	72397
2093	19173	72391
2094	19183	72383
2095	19192	72374
2096	19200	72360
2097	19209	72353
2098	19219	72344
2099	19228	72336
2100	19238	72330
2101	19248	72324
2102	19258	72316
2103	19267	72306
2104	19276	72297
2105	19285	72288
2106	19294	72278
2107	19303	72269
2108	19313	72263
2109	19322	72253
2110	19331	72241
2111	19341	72235
2112	19349	72223
2113	19358	72214
2114	19368	72207
2115	19377	72196
2116	19386	72187
2117	19395	72177
2118	19404	72169
2119	19412	72155
2120	19421	72144
2121	19430	72134
2122	19438	72122
2123	19447	72112
2124	19456	72102
2125	19465	72092
2126	19472	72078
2127	19481	72066
2128	19489	72053
2129	19499	72046
2130	19507	72032
2131	19515	72022
2132	19525	72013
2133	19534	72003
2134	19542	71993
2135	19552	71983
2136	19561	71974
2137	19569	71962
2138	19577	71950
2139	19587	71941
2140	19596	71932
2141	19604	71920
2142	19613	71909
2143	19621	71896
2144	19630	71887
2145	19639	71877
2146	19648	71867
2147	19656	71854
2148	19666	71849
2149	19675	71837
2150	19684	71827
2151	19693	71819
2152	19702	71809
2153	19711	71800
2154	19720	71788
2155	19729	71780
2156	19738	71770
2157	19747	71761
2158	19756	71750
2159	19765	71741
2160	19774	71732
2161	19784	71724
2162	19793	71716
2163	19802	71707
2164	19811	71696
2165	19820	71687
2166	19829	71678
2167	19838	71666
2168	19846	71653
2169	19855	71645
2170	19866	71641
2171	19876	71636
2172	19886	71628
2173	19896	71623
2174	19905	71612
2175	19914	71603
2176	19923	71595
2177	19933	71588
2178	19942	71577
2179	19951	71567
2180	19961	71561
2181	19969	71550
2182	19978	71541
2183	19987	71531
2184	19997	71522
2185	20006	71513
2186	20014	71500
2187	20022	71489
2188	20030	71476
2189	20040	71468
2190	20048	71456
2191	20057	71446
2192	20065	71433
2193	20074	71424
2194	20082	71410
2195	20091	71400
2196	20101	71393
2197	20110	71383
2198	20118	71371
2199	20127	71362
2200	20137	71354
2201	20145	71342
2202	20154	71333
2203	20164	71325
2204	20173	71316
2205	20181	71303
2206	20190	71293
2207	20199	71284
2208	20208	71273
2209	20217	71265
2210	20226	71254
2211	20235	71245
2212	20244	71235
2213	20253	71224
2214	20262	71214
2215	20271	71206
2216	20280	71198
2217	20290	71189
2218	20299	71180
2219	20308	71172
2220	20318	71164
2221	20326	71151
2222	20336	71144
2223	20344	71133
2224	20354	71125
2225	20363	71116
2226	20372	71106
2227	20380	71093
2228	20388	71081
2229	20397	71070
2230	20405	71058
2231	20414	71048
2232	20423	71037
2233	20432	71028
2234	20440	71016
2235	20449	71005
2236	20457	70994
2237	20465	70981
2238	20475	70973
2239	20484	70964
2240	20493	70952
2241	20501	70941
2242	20510	70930
2243	20518	70918
2244	20527	70909
2245	20536	70899
2246	20545	70888
2247	20553	70875
2248	20562	70866
2249	20571	70855
2250	20580	70846
2251	20588	70835
2252	20598	70829
2253	20607	70819
2254	20615	70806
2255	20624	70796
2256	20632	70783
2257	20640	70771
2258	20649	70759
2259	20658	70750
2260	20668	70744
2261	20676	70731
2262	20684	70719
2263	20693	70709
2264	20702	70698
2265	20710	70687
2266	20718	70673
2267	20727	70662
2268	20736	70654
2269	20744	70642
2270	20753	70629
2271	20761	70617
2272	20770	70608
2273	20778	70596
2274	20800	70631
2275	20809	70622
2276	20818	70611
2277	20826	70599
2278	20835	70587
2279	20843	70575
2280	20852	70565
2281	20861	70557
2282	20870	70546
2283	20878	70533
2284	20887	70525
2285	20896	70513
2286	20905	70503
2287	20914	70493
2288	20922	70483
2289	20932	70474
2290	20940	70461
2291	20948	70449
2292	20956	70437
2293	20965	70426
2294	20973	70413
2295	20982	70404
2296	20990	70392
2297	20999	70383
2298	21008	70372
2299	21018	70365
2300	21027	70355
2301	21036	70346
2302	21045	70336
2303	21054	70326
2304	21063	70316
2305	21071	70306
2306	21081	70297
2307	21089	70284
2308	21097	70274
2309	21105	70260
2310	21113	70247
2311	21121	70235
2312	21130	70224
2313	21138	70210
2314	21146	70199
2315	21154	70185
2316	21163	70177
2317	21172	70166
2318	21180	70155
2319	21189	70143
2320	21198	70135
2321	21207	70125
2322	21216	70115
2323	21225	70106
2324	21235	70099
2325	21243	70088
2326	21252	70076
2327	21260	70065
2328	21269	70054
2329	21277	70042
2330	21285	70030
2331	21294	70018
2332	21302	70006
2333	21310	69995
2334	21319	69983
2335	21327	69971
2336	21336	69960
2337	21345	69951
2338	21353	69940
2339	21362	69930
2340	21371	69919
2341	21379	69907
2342	21388	69899
2343	21397	69888
2344	21405	69876
2345	21414	69866
2346	21423	69856
2347	21432	69846
2348	21441	69839
2349	21451	69830
2350	21460	69820
2351	21468	69807
2352	21476	69797
2353	21484	69784
2354	21493	69773
2355	21501	69760
2356	21510	69750
2357	21519	69742
2358	21528	69733
2359	21537	69724
2360	21547	69715
2361	21555	69705
2362	21564	69695
2363	21573	69685
2364	21581	69673
2365	21591	69665
2366	21599	69654
2367	21608	69643
2368	21617	69633
2369	21625	69622
2370	21634	69610
2371	21642	69600
2372	21653	69596
2373	21662	69587
2374	21672	69579
2375	21680	69566
2376	21690	69560
2377	21699	69550
2378	21707	69538
2379	21716	69529
2380	21725	69519
2381	21733	69508
2382	21742	69496
2383	21751	69487
2384	21760	69478
2385	21768	69466
2386	21777	69457
2387	21786	69446
2388	21795	69436
2389	21803	69425
2390	21812	69414
2391	21821	69403
2392	21829	69394
2393	21838	69383
2394	21846	69371
2395	21855	69362
2396	21865	69353
2397	21873	69342
2398	21882	69332
2399	21890	69319
2400	21898	69307
2401	21906	69294
2402	21915	69283
2403	21923	69272
2404	21932	69263
2405	21941	69251
2406	21949	69241
2407	21959	69233
2408	21968	69226
2409	21977	69214
2410	21985	69202
2411	21995	69194
2412	22004	69187
2413	22013	69177
2414	22022	69167
2415	22030	69156
2416	22039	69145
2417	22047	69132
2418	22055	69121
2419	22065	69113
2420	22074	69103
2421	22082	69092
2422	22090	69080
2423	22099	69069
2424	22107	69057
2425	22115	69046
2426	22124	69035
2427	22132	69023
2428	22141	69013
2429	22151	69006
2430	22161	69000
2431	22171	68994
2432	22181	68988
2433	22191	68980
2434	22199	68970
2435	22209	68961
2436	22219	68954
2437	22228	68946
2438	22236	68934
2439	22245	68923
2440	22253	68913
2441	22263	68904
2442	22270	68891
2443	22279	68881
2444	22289	68872
2445	22296	68859
2446	22305	68849
2447	22314	68838
2448	22322	68828
2449	22331	68818
2450	22340	68807
2451	22348	68796
2452	22357	68786
2453	22366	68777
2454	22375	68767
2455	22384	68758
2456	22393	68749
2457	22402	68738
2458	22410	68727
2459	22419	68717
2460	22428	68707
2461	22438	68699
2462	22446	68687
2463	22455	68678
2464	22463	68665
2465	22472	68657
2466	22481	68648
2467	22491	68640
2468	22501	68633
2469	22510	68625
2470	22521	68621
2471	22531	68613
2472	22539	68603
2473	22548	68592
2474	22557	68583
2475	22568	68579
2476	22577	68571
2477	22586	68562
2478	22595	68553
2479	22604	68541
2480	22613	68533
2481	22622	68525
2482	22631	68513
2483	22639	68502
2484	22647	68490
2485	22656	68479
2486	22664	68468
2487	22672	68455
2488	22681	68445
2489	22690	68434
2490	22700	68428
2491	22709	68419
2492	22717	68406
2493	22726	68397
2494	22734	68386
2495	22744	68377
2496	22753	68368
2497	22763	68364
2498	22774	68358
2499	22783	68350
2500	22792	68340
2501	22800	68329
2502	22809	68318
2503	22818	68309
2504	22826	68295
2505	22834	68283
2506	22842	68271
2507	22850	68260
2508	22859	68249
2509	22867	68239
2510	22876	68229
2511	22885	68219
2512	22895	68211
2513	22904	68204
2514	22914	68196
2515	22922	68184
2516	22931	68174
2517	22939	68163
2518	22948	68154
2519	22958	68146
2520	22967	68136
2521	22975	68126
2522	22984	68115
2523	22993	68107
2524	23002	68097
2525	23011	68087
2526	23020	68079
2527	23029	68066
2528	23037	68056
2529	23046	68045
2530	23055	68035
2531	23063	68023
2532	23071	68012
2533	23080	68001
2534	23088	67991
2535	23096	67978
2536	23106	67970
2537	23114	67959
2538	23123	67948
2539	23131	67937
2540	23139	67926
2541	23149	67917
2542	23158	67908
2543	23166	67897
2544	23175	67887
2545	23184	67877
2546	23191	67863
2547	23200	67852
2548	23208	67841
2549	23216	67828
2550	23224	67817
2551	23233	67808
2552	23242	67796
2553	23250	67785
2554	23259	67775
2555	23269	67768
2556	23278	67759
2557	23286	67748
2558	23296	67739
2559	23304	67729
2560	23312	67717
2561	23321	67705
2562	23329	67696
2563	23339	67686
2564	23349	67680
2565	23359	67675
2566	23369	67667
2567	23378	67660
2568	23389	67654
2569	23397	67643
2570	23407	67636
2571	23416	67626
2572	23425	67619
2573	23435	67612
2574	23443	67600
2575	23452	67589
2576	23460	67578
2577	23470	67570
2578	23479	67560
2579	23487	67549
2580	23496	67540
2581	23504	67528
2582	23513	67518
2583	23522	67509
2584	23531	67498
2585	23540	67489
2586	23549	67481
2587	23558	67471
2588	23567	67461
2589	23575	67449
2590	23584	67439
2591	23592	67427
2592	23600	67415
2593	23608	67403
2594	23616	67391
2595	23624	67379
2596	23633	67368
2597	23642	67358
2598	23650	67349
2599	23659	67337
2600	23667	67327
2601	23676	67318
2602	23684	67306
2603	23693	67294
2604	23701	67282
2605	23710	67272
2606	23720	67267
2607	23730	67260
2608	23739	67250
2609	23748	67242
2610	23757	67232
2611	23767	67225
2612	23776	67216
2613	23785	67206
2614	23793	67196
2615	23802	67185
2616	23810	67174
2617	23819	67163
2618	23827	67153
2619	23836	67141
2620	23845	67133
2621	23853	67121
2622	23862	67112
2623	23871	67101
2624	23880	67092
2625	23889	67083
2626	23897	67071
2627	23906	67062
2628	23916	67054
2629	23925	67045
2630	23934	67036
2631	23943	67026
2632	23951	67015
2633	23961	67008
2634	23970	66999
2635	23978	66987
2636	23987	66976
2637	23996	66967
2638	24004	66955
2639	24012	66944
2640	24021	66933
2641	24029	66923
2642	24038	66914
2643	24048	66905
2644	24057	66896
2645	24064	66883
2646	24072	66870
2647	24080	66858
2648	24089	66848
2649	24097	66837
2650	24107	66828
2651	24115	66818
2652	24124	66808
2653	24132	66796
2654	24141	66787
2655	24151	66779
2656	24159	66767
2657	24168	66759
2658	24176	66747
2659	24185	66736
2660	24193	66726
2661	24203	66718
2662	24212	66708
2663	24220	66695
2664	24228	66683
2665	24237	66675
2666	24246	66666
2667	24256	66659
2668	24265	66649
2669	24273	66638
2670	24281	66626
2671	24290	66617
2672	24299	66608
2673	24308	66598
2674	24317	66587
2675	24325	66576
2676	24334	66566
2677	24342	66556
2678	24351	66545
2679	24359	66535
2680	24368	66525
2681	24377	66514
2682	24385	66502
2683	24394	66493
2684	24402	66483
2685	24411	66471
2686	24419	66460
2687	24428	66450
2688	24436	66439
2689	24445	66430
2690	24454	66420
2691	24466	66419
2692	24492	66457
2693	24521	66502
2694	24532	66496
2695	24542	66491
2696	24553	66485
2697	24564	66481
2698	24573	66472
2699	24582	66463
2700	24592	66455
2701	24601	66447
2702	24611	66439
2703	24620	66431
2704	24630	66425
2705	24641	66420
2706	24653	66419
2707	24665	66419
2708	24674	66409
2709	24685	66404
2710	24696	66399
2711	24705	66392
2712	24713	66379
2713	24722	66370
2714	24731	66360
2715	24740	66349
2716	24749	66340
2717	24757	66330
2718	24766	66319
2719	24774	66308
2720	24783	66299
2721	24792	66289
2722	24801	66278
2723	24810	66269
2724	24818	66258
2725	24827	66248
2726	24835	66235
2727	24844	66228
2728	24853	66218
2729	24862	66209
2730	24871	66200
2731	24879	66188
2732	24888	66178
2733	24897	66169
2734	24907	66161
2735	24915	66150
2736	24923	66138
2737	24932	66127
2738	24940	66115
2739	24949	66106
2740	24957	66095
2741	24966	66085
2742	24974	66072
2743	24981	66060
2744	24989	66047
2745	24997	66035
2746	25007	66027
2747	25015	66016
2748	25024	66007
2749	25033	65997
2750	25041	65985
2751	25050	65974
2752	25058	65964
2753	25067	65953
2754	25075	65942
2755	25084	65933
2756	25093	65924
2757	25102	65914
2758	25111	65903
2759	25119	65893
2760	25128	65884
2761	25137	65874
2762	25146	65865
2763	25155	65855
2764	25163	65843
2765	25171	65831
2766	25179	65819
2767	25187	65808
2768	25195	65796
2769	25205	65787
2770	25214	65779
2771	25222	65768
2772	25231	65758
2773	25240	65747
2774	25249	65739
2775	25257	65728
2776	25267	65720
2777	25276	65711
2778	25286	65704
2779	25295	65694
2780	25303	65684
2781	25312	65674
2782	25321	65664
2783	25330	65655
2784	25339	65646
2785	25348	65636
2786	25356	65624
2787	25365	65614
2788	25374	65607
2789	25382	65595
2790	25391	65585
2791	25399	65573
2792	25408	65564
2793	25418	65557
2794	25427	65548
2795	25436	65536
2796	25445	65528
2797	25453	65517
2798	25461	65505
2799	25470	65495
2800	25478	65484
2801	25486	65472
2802	25496	65465
2803	25504	65454
2804	25512	65441
2805	25521	65430
2806	25529	65419
2807	25537	65407
2808	25546	65397
2809	25554	65386
2810	25563	65376
2811	25570	65363
2812	25579	65352
2813	25588	65343
2814	25597	65336
2815	25607	65327
2816	25616	65317
2817	25624	65307
2818	25633	65296
2819	25641	65286
2820	25649	65274
2821	25657	65263
2822	25666	65251
2823	25674	65241
2824	25683	65230
2825	25692	65221
2826	25700	65209
2827	25708	65199
2828	25717	65189
2829	25726	65178
2830	25734	65168
2831	25743	65159
2832	25752	65150
2833	25762	65142
2834	25771	65133
2835	25780	65123
2836	25790	65117
2837	25800	65110
2838	25810	65103
2839	25821	65099
2840	25830	65089
2841	25840	65082
2842	25849	65074
2843	25858	65064
2844	25867	65056
2845	25875	65043
2846	25885	65036
2847	25894	65028
2848	25904	65019
2849	25913	65010
2850	25922	65001
2851	25930	64990
2852	25939	64979
2853	25947	64969
2854	25956	64958
2855	25964	64948
2856	25974	64941
2857	25984	64933
2858	25992	64921
2859	26001	64912
2860	26009	64901
2861	26018	64890
2862	26026	64879
2863	26035	64870
2864	26044	64860
2865	26052	64848
2866	26061	64839
2867	26069	64828
2868	26078	64818
2869	26085	64805
2870	26094	64794
2871	26102	64784
2872	26111	64774
2873	26120	64763
2874	26128	64752
2875	26137	64742
2876	26146	64734
2877	26155	64724
2878	26164	64716
2879	26172	64705
2880	26181	64694
2881	26190	64685
2882	26198	64673
2883	26207	64663
2884	26216	64654
2885	26225	64644
2886	26234	64637
2887	26243	64627
2888	26252	64619
2889	26263	64612
2890	26271	64601
2891	26281	64595
2892	26291	64589
2893	26300	64578
2894	26310	64571
2895	26319	64561
2896	26328	64553
2897	26337	64544
2898	26346	64535
2899	26356	64528
2900	26365	64518
2901	26374	64509
2902	26382	64498
2903	26391	64487
2904	26399	64476
2905	26409	64469
2906	26419	64462
2907	26427	64451
2908	26437	64443
2909	26445	64433
2910	26455	64424
2911	26464	64415
2912	26472	64405
2913	26480	64394
2914	26489	64383
2915	26498	64373
2916	26507	64363
2917	26515	64353
2918	26525	64345
2919	26534	64336
2920	26544	64331
2921	26554	64324
2922	26565	64318
2923	26575	64312
2924	26586	64307
2925	26596	64300
2926	26605	64290
2927	26614	64282
2928	26623	64272
2929	26631	64261
2930	26640	64250
2931	26648	64240
2932	26657	64229
2933	26666	64220
2934	26673	64208
2935	26683	64201
2936	26692	64191
2937	26701	64181
2938	26709	64170
2939	26718	64160
2940	26726	64150
2941	26736	64141
2942	26744	64131
2943	26753	64121
2944	26761	64110
2945	26770	64100
2946	26779	64091
2947	26788	64080
2948	26797	64072
2949	26805	64061
2950	26814	64052
2951	26822	64040
2952	26833	64033
2953	26841	64023
2954	26850	64014
2955	26858	64002
2956	26867	63994
2957	26876	63983
2958	26885	63973
2959	26894	63964
2960	26903	63956
2961	26913	63948
2962	26922	63938
2963	26931	63931
2964	26941	63923
2965	26950	63914
2966	26959	63906
2967	26969	63897
2968	26979	63891
2969	26989	63883
2970	26999	63876
2971	27009	63870
2972	27019	63862
2973	27029	63855
2974	27037	63845
2975	27046	63835
2976	27054	63824
2977	27063	63814
2978	27072	63806
2979	27081	63795
2980	27090	63787
2981	27100	63779
2982	27109	63770
2983	27118	63760
2984	27127	63751
2985	27135	63740
2986	27144	63731
2987	27153	63722
2988	27161	63710
2989	27170	63699
2990	27179	63691
2991	27189	63683
2992	27197	63673
2993	27207	63664
2994	27214	63652
2995	27223	63642
2996	27232	63632
2997	27240	63622
2998	27249	63612
2999	27259	63604
3000	27268	63595
3001	27276	63585
3002	27286	63576
3003	27295	63567
3004	27305	63560
3005	27314	63551
3006	27323	63542
3007	27332	63534
3008	27342	63527
3009	27351	63517
3010	27360	63508
3011	27369	63498
3012	27377	63488
3013	27387	63480
3014	27396	63470
3015	27404	63460
3016	27413	63450
3017	27422	63440
3018	27431	63430
3019	27439	63420
3020	27448	63411
3021	27458	63402
3022	27466	63392
3023	27475	63382
3024	27484	63373
3025	27493	63363
3026	27502	63354
3027	27511	63345
3028	27521	63338
3029	27529	63327
3030	27538	63316
3031	27546	63305
3032	27555	63295
3033	27563	63285
3034	27571	63273
3035	27593	63294
3036	27602	63283
3037	27611	63274
3038	27620	63266
3039	27629	63257
3040	27638	63247
3041	27646	63236
3042	27656	63228
3043	27664	63218
3044	27673	63208
3045	27683	63201
3046	27693	63195
3047	27702	63185
3048	27711	63175
3049	27720	63167
3050	27730	63160
3051	27739	63150
3052	27749	63143
3053	27758	63133
3054	27767	63123
3055	27777	63117
3056	27785	63107
3057	27795	63098
3058	27803	63088
3059	27812	63077
3060	27820	63066
3061	27829	63056
3062	27837	63044
3063	27847	63037
3064	27856	63028
3065	27864	63018
3066	27874	63009
3067	27883	63001
3068	27891	62990
3069	27900	62980
3070	27909	62971
3071	27919	62963
3072	27928	62954
3073	27938	62947
3074	27948	62940
3075	27957	62931
3076	27966	62921
3077	27975	62913
3078	27984	62903
3079	27994	62895
3080	28003	62886
3081	28011	62875
3082	28020	62866
3083	28028	62856
3084	28037	62846
3085	28046	62835
3086	28055	62828
3087	28065	62819
3088	28074	62811
3089	28085	62805
3090	28094	62797
3091	28103	62788
3092	28112	62779
3093	28121	62769
3094	28130	62758
3095	28139	62749
3096	28147	62738
3097	28156	62728
3098	28165	62720
3099	28174	62710
3100	28183	62700
3101	28192	62691
3102	28200	62681
3103	28209	62672
3104	28218	62662
3105	28226	62651
3106	28235	62642
3107	28244	62631
3108	28253	62622
3109	28262	62614
3110	28271	62604
3111	28280	62595
3112	28288	62584
3113	28297	62575
3114	28306	62564
3115	28314	62554
3116	28323	62543
3117	28332	62535
3118	28341	62525
3119	28350	62517
3120	28359	62506
3121	28368	62497
3122	28377	62488
3123	28385	62477
3124	28394	62468
3125	28402	62457
3126	28411	62446
3127	28419	62435
3128	28428	62426
3129	28438	62419
3130	28449	62415
3131	28461	62410
3132	28471	62404
3133	28480	62395
3134	28490	62387
3135	28500	62381
3136	28509	62371
3137	28518	62362
3138	28527	62354
3139	28535	62342
3140	28545	62334
3141	28556	62328
3142	28572	62335
3143	28644	62463
3144	28664	62477
3145	28683	62491
3146	28707	62513
3147	28726	62526
3148	28749	62546
3149	28763	62548
3150	28777	62551
3151	28806	62585
3152	28827	62601
3153	28840	62600
3154	28855	62603
3155	28870	62606
3156	28883	62606
3157	28895	62603
3158	28908	62602
3159	28918	62596
3160	28929	62589
3161	28938	62581
3162	28947	62572
3163	28958	62566
3164	28971	62564
3165	28980	62556
3166	28990	62548
3167	29002	62545
3168	29012	62537
3169	29021	62528
3170	29030	62519
3171	29040	62511
3172	29049	62502
3173	29058	62493
3174	29068	62485
3175	29076	62475
3176	29086	62465
3177	29094	62455
3178	29102	62444
3179	29110	62432
3180	29118	62421
3181	29127	62409
3182	29134	62397
3183	29143	62387
3184	29152	62377
3185	29160	62366
3186	29168	62354
3187	29176	62342
3188	29184	62332
3189	29192	62319
3190	29200	62308
3191	29209	62298
3192	29218	62289
3193	29227	62279
3194	29235	62267
3195	29243	62257
3196	29252	62246
3197	29260	62235
3198	29268	62224
3199	29277	62214
3200	29284	62201
3201	29293	62192
3202	29302	62181
3203	29311	62172
3204	29319	62160
3205	29328	62150
3206	29336	62139
3207	29345	62129
3208	29353	62119
3209	29362	62109
3210	29370	62098
3211	29378	62085
3212	29387	62075
3213	29394	62064
3214	29402	62052
3215	29411	62042
3216	29420	62032
3217	29429	62022
3218	29438	62014
3219	29446	62002
3220	29455	61993
3221	29464	61982
