iter	MultiClass
1513	0.5525510881
1514	0.552517563
1515	0.5524791127
1516	0.5524504798
1517	0.5524195784
1518	0.5523788887
1519	0.5523187923
1520	0.5522875417
1521	0.5522506089
1522	0.5522220117
1523	0.5521521964
1524	0.5521281166
1525	0.5520997217
1526	0.5520709882
1527	0.5520326688
1528	0.5520027773
1529	0.5519546076
1530	0.5519207138
1531	0.5518893616
1532	0.5518487503
1533	0.5518033288
1534	0.5517654677
1535	0.5517281088
1536	0.5517159974
1537	0.55167092
1538	0.5516341976
1539	0.5515996897
1540	0.5515812129
1541	0.5515532933
1542	0.551497825
1543	0.5514727793
1544	0.5514217906
1545	0.5513834973
1546	0.5513618331
1547	0.5513258274
1548	0.5513002537
1549	0.5512696819
1550	0.5512443216
1551	0.5512139238
1552	0.5511953034
1553	0.5511646922
1554	0.5511191439
1555	0.5510946582
1556	0.5510607415
1557	0.5510210962
1558	0.5509742114
1559	0.5509217373
1560	0.5508913478
1561	0.5508489053
1562	0.5508198048
1563	0.5507860314
1564	0.550752215
1565	0.5507220078
1566	0.5506906155
1567	0.5506577896
1568	0.5506056764
1569	0.5505860002
1570	0.5505248711
1571	0.5504603734
1572	0.550421002
1573	0.5504000109
1574	0.5503547481
1575	0.5503044994
1576	0.5502575172
1577	0.5502333727
1578	0.5501844611
1579	0.5501231838
1580	0.5500991511
1581	0.550073473
1582	0.5499913316
1583	0.5499670355
1584	0.549927355
1585	0.5499030285
1586	0.5498653284
1587	0.5498257901
1588	0.549787002
1589	0.5497338766
1590	0.5496794636
1591	0.5496485057
1592	0.5496058043
1593	0.5495821586
1594	0.5495460234
1595	0.5494935176
1596	0.5494525174
1597	0.5494073647
1598	0.5493919057
1599	0.5493399538
1600	0.5493145377
1601	0.5492855733
1602	0.5491977341
1603	0.5491590042
1604	0.5491157889
1605	0.5490770233
1606	0.5490466958
1607	0.5489945196
1608	0.5489299359
1609	0.5488986738
1610	0.5488625301
1611	0.5488250936
1612	0.5487933661
1613	0.5487586545
1614	0.5487305788
1615	0.5487111113
1616	0.5486811823
1617	0.548659437
1618	0.5486218673
1619	0.5486040419
1620	0.5485733206
1621	0.5485492658
1622	0.548531912
1623	0.5484837951
1624	0.548434736
1625	0.5484178066
1626	0.5483601096
1627	0.5483379494
1628	0.5483058829
1629	0.548274404
1630	0.5482375389
1631	0.5481821835
1632	0.5481518308
1633	0.5480909254
1634	0.5480451069
1635	0.5480024222
1636	0.5479811529
1637	0.5479269389
1638	0.5478716495
1639	0.5478259565
1640	0.5478057455
1641	0.5477750129
1642	0.5477506232
1643	0.5477327482
1644	0.5477063224
1645	0.5476517858
1646	0.5476164288
1647	0.547577273
1648	0.5475294916
1649	0.5474869974
1650	0.5474510122
1651	0.5474325642
1652	0.5473561494
1653	0.5473270186
1654	0.5472954085
1655	0.5472653847
1656	0.5472218516
1657	0.5471950271
1658	0.5471676632
1659	0.5471389136
1660	0.5471011195
1661	0.5470721087
1662	0.5470431215
1663	0.5470185658
1664	0.5469966194
1665	0.546956192
1666	0.5469120271
1667	0.546894211
1668	0.5468586912
1669	0.5468129261
1670	0.5467733485
1671	0.546731643
1672	0.5466587322
1673	0.5466387082
1674	0.5466019322
1675	0.5465698
1676	0.5465402363
1677	0.5464803288
1678	0.546438785
1679	0.5464003602
1680	0.5463735895
1681	0.5463437701
1682	0.5463126992
1683	0.5462762566
1684	0.5462545329
1685	0.5461936627
1686	0.5461619515
1687	0.5461129368
1688	0.5460839423
1689	0.5460656654
1690	0.5460305802
1691	0.5460049633
1692	0.5459739811
1693	0.5459522676
1694	0.5459301602
1695	0.5458969521
1696	0.5458712981
1697	0.5458400942
1698	0.5458081078
1699	0.5457710024
1700	0.5457398107
1701	0.545714733
1702	0.5456492001
1703	0.5456043549
1704	0.5455776766
1705	0.5455347974
1706	0.5455138879
1707	0.5454811354
1708	0.5454528167
1709	0.5454106892
1710	0.5453881104
1711	0.5453584463
1712	0.5453392046
1713	0.5452961411
1714	0.545252249
1715	0.5452120669
1716	0.5452001849
1717	0.5451823427
1718	0.5451423727
1719	0.5451081411
1720	0.5450669304
1721	0.5450245425
1722	0.5449829475
1723	0.5449650461
1724	0.544934287
1725	0.5449053691
1726	0.544884624
1727	0.5448492064
1728	0.5447966176
1729	0.5447659165
1730	0.5447329515
1731	0.544708387
1732	0.5446689304
1733	0.5446324195
1734	0.5445911041
1735	0.5445549277
1736	0.5445331277
1737	0.5445098283
1738	0.5444844065
1739	0.5444585829
1740	0.5444333252
1741	0.5443977633
1742	0.5443779144
1743	0.5443318637
1744	0.5443054197
1745	0.5442666996
1746	0.5442177014
1747	0.5441886685
1748	0.5441682262
1749	0.5441372167
1750	0.5440721036
1751	0.5440274842
1752	0.5439963781
1753	0.5439604313
1754	0.5439103879
1755	0.5438912333
1756	0.543847978
1757	0.5438126514
1758	0.5437708393
1759	0.5437296564
1760	0.5436762826
1761	0.5436528517
1762	0.5436261669
1763	0.5435967171
1764	0.5435481683
1765	0.5435165839
1766	0.5434739188
1767	0.5434205874
1768	0.5433915432
1769	0.5433428101
1770	0.5432924084
1771	0.5432557828
1772	0.5432388134
1773	0.5432187785
1774	0.543205298
1775	0.5431614681
1776	0.543107777
1777	0.5430830338
1778	0.5430699773
1779	0.5430157863
1780	0.5429790791
1781	0.5429477545
1782	0.5429259616
1783	0.5428962273
1784	0.5428808445
1785	0.5428024666
1786	0.5427774937
1787	0.5427502845
1788	0.5427286742
1789	0.5427081747
1790	0.5426661907
1791	0.542625881
1792	0.5425958937
1793	0.5425747785
1794	0.5425516709
1795	0.5425222913
1796	0.5424699341
1797	0.5424402376
1798	0.5424056159
1799	0.5423850273
1800	0.5423652856
1801	0.5423422133
1802	0.5423099157
1803	0.5422741125
1804	0.542212702
1805	0.5421843776
1806	0.5421484083
1807	0.5421308487
1808	0.5420981592
1809	0.5420488092
1810	0.5420206455
1811	0.5420003041
1812	0.5419586977
1813	0.5419440878
1814	0.541931298
1815	0.5419076514
1816	0.5418753069
1817	0.5418466831
1818	0.541810129
1819	0.5417859012
1820	0.5417204319
1821	0.5416671826
1822	0.5416523825
1823	0.5416196225
1824	0.541592414
1825	0.5415803561
1826	0.5415453107
1827	0.5415137983
1828	0.5414816585
1829	0.5414608647
1830	0.5414422818
1831	0.541425034
1832	0.5414091376
1833	0.5413920373
1834	0.5413555169
1835	0.5413289747
1836	0.5413149508
1837	0.5412998201
1838	0.5412493259
1839	0.5412165768
1840	0.5411985182
1841	0.5411610937
1842	0.5411280515
1843	0.5410974194
1844	0.5410815947
1845	0.5410716163
1846	0.5410419581
1847	0.5409944393
1848	0.5409254063
1849	0.5408986037
1850	0.5408742393
1851	0.540852232
1852	0.5408184026
1853	0.5407934203
1854	0.5407468892
1855	0.5407173995
1856	0.5406577808
1857	0.5406232728
1858	0.5405939986
1859	0.5405691686
1860	0.5405485157
1861	0.5405315409
1862	0.5405066478
1863	0.5404595908
1864	0.5404289872
1865	0.5403700225
1866	0.5403455041
1867	0.5403162894
1868	0.5403016927
1869	0.5402752917
1870	0.5402338669
1871	0.5402114872
1872	0.5401888987
1873	0.5401569818
1874	0.540113467
1875	0.5400814864
1876	0.5400650625
1877	0.5400339183
1878	0.5400081151
1879	0.539946182
1880	0.5399184643
1881	0.5398986935
1882	0.5398667156
1883	0.5398474864
1884	0.5398184126
1885	0.5397923322
1886	0.5397718958
1887	0.5397488094
1888	0.5397265345
1889	0.5397112161
1890	0.539678158
1891	0.5396474158
1892	0.5396164661
1893	0.5395792377
1894	0.5395459105
1895	0.5394989151
1896	0.5394582347
1897	0.539433691
1898	0.539417372
1899	0.5393936899
1900	0.5393675604
1901	0.5393429972
1902	0.5393129845
1903	0.5392867319
1904	0.5392450177
1905	0.5392013096
1906	0.5391728373
1907	0.5391401953
1908	0.539113108
1909	0.5390841872
1910	0.539058896
1911	0.5390160357
1912	0.5389888652
1913	0.53894508
1914	0.5389318709
1915	0.5388983984
1916	0.5388675216
1917	0.538831417
1918	0.5387919654
1919	0.5387556981
1920	0.5387261405
1921	0.5386982713
1922	0.5386736515
1923	0.5386526917
1924	0.5386220669
1925	0.5385820366
1926	0.5385437704
1927	0.5385116124
1928	0.5384736756
1929	0.5384459826
1930	0.5384287579
1931	0.5383817617
1932	0.5383476397
1933	0.5382985241
1934	0.5382750118
1935	0.5382574001
1936	0.5382316612
1937	0.5381992376
1938	0.5381772907
1939	0.5381613143
1940	0.5381329883
1941	0.5381161897
1942	0.538090599
1943	0.5380408613
1944	0.5380152662
1945	0.5379902824
1946	0.5379632655
1947	0.5379235244
1948	0.537881118
1949	0.5378523268
1950	0.5378104793
1951	0.5377853942
1952	0.5377558649
1953	0.5377366614
1954	0.5377205902
1955	0.5376919408
1956	0.5376803482
1957	0.5376630446
1958	0.5376302394
1959	0.5376061492
1960	0.5375861004
1961	0.5375600348
1962	0.537523698
1963	0.5374913544
1964	0.5374671026
1965	0.537442409
1966	0.5374100207
1967	0.5373770773
1968	0.5373523189
1969	0.5373067931
1970	0.537273418
1971	0.537255518
1972	0.5372179095
1973	0.5371787697
1974	0.5371523906
1975	0.5371164149
1976	0.5370720335
1977	0.5370459949
1978	0.537021429
1979	0.5370000478
1980	0.5369471068
1981	0.5369213271
1982	0.5368867726
1983	0.5368711211
1984	0.5368446654
1985	0.5368293073
1986	0.5368140756
1987	0.5367884405
1988	0.5367495699
1989	0.5367020359
1990	0.5366691337
1991	0.5366541449
1992	0.5366342558
1993	0.5365922627
1994	0.5365696614
1995	0.5365460775
1996	0.5365222236
1997	0.5364905142
1998	0.5364550782
1999	0.5364318064
2000	0.5364082205
2001	0.5363737979
2002	0.5363489101
2003	0.5363070487
2004	0.5362830795
2005	0.5362434944
2006	0.5361985735
2007	0.5361594227
2008	0.5361318554
2009	0.5361187951
2010	0.5360768711
2011	0.5360315576
2012	0.5360054312
2013	0.5359881822
2014	0.5359669497
2015	0.5359460234
2016	0.5359105141
2017	0.5358745562
2018	0.5358511984
2019	0.5358047389
2020	0.5357747879
2021	0.5357239755
2022	0.5357099369
2023	0.5356817783
2024	0.5356666021
2025	0.5356318651
2026	0.5355928559
2027	0.5355427132
2028	0.5355267765
2029	0.5355064917
2030	0.5354738773
2031	0.5354511251
2032	0.5354311663
2033	0.5353876259
2034	0.5353593553
2035	0.5353315648
2036	0.5353008379
2037	0.5352705357
2038	0.5352484627
2039	0.5352091804
2040	0.5351928607
2041	0.5351433146
2042	0.5351198188
2043	0.5350944984
2044	0.5350537089
2045	0.5350300056
2046	0.5350116875
2047	0.5349918733
2048	0.5349458248
2049	0.5349247158
2050	0.5349037756
2051	0.5348632396
2052	0.5348390511
2053	0.5348169646
2054	0.5347940553
2055	0.5347316288
2056	0.534701066
2057	0.5346853668
2058	0.5346676546
2059	0.5346277734
2060	0.5346022108
2061	0.5345838304
2062	0.534551618
2063	0.5345247124
2064	0.5344918616
2065	0.5344646834
2066	0.5344006637
2067	0.5343570861
2068	0.5343257315
2069	0.5343017844
2070	0.5342730852
2071	0.5342545125
2072	0.5342271063
2073	0.5342159349
2074	0.5341983282
2075	0.5341517937
2076	0.5341308355
2077	0.5341040035
2078	0.5340799211
2079	0.5340509972
2080	0.5340151988
2081	0.5339970632
2082	0.5339716761
2083	0.5339294564
2084	0.5339101732
2085	0.5338798828
2086	0.5338660199
2087	0.5338308628
2088	0.5337995385
2089	0.5337530143
2090	0.5337312891
2091	0.5337019665
2092	0.5336738865
2093	0.5336302152
2094	0.5335925504
2095	0.5335431624
2096	0.5335120956
2097	0.5334709117
2098	0.5334545772
2099	0.5334255323
2100	0.5333734038
2101	0.5333463123
2102	0.5333298456
2103	0.533299489
2104	0.5332742952
2105	0.5332256071
2106	0.5331928166
2107	0.5331652647
2108	0.5331420745
2109	0.5331125073
2110	0.5330842819
2111	0.5330600223
2112	0.5330440149
2113	0.5330137505
2114	0.5329873936
2115	0.5329528813
2116	0.5329303558
2117	0.5329048187
2118	0.5328844757
2119	0.5328313276
2120	0.5328101228
2121	0.5327789185
2122	0.5327509151
2123	0.5327282403
2124	0.5326983062
2125	0.5326853552
2126	0.532662536
2127	0.5326264597
2128	0.5326073153
2129	0.5325734762
2130	0.5325313556
2131	0.5325115081
2132	0.5324748077
2133	0.5324339376
2134	0.5324185902
2135	0.5323965019
2136	0.5323756783
2137	0.5323635773
2138	0.5323379893
2139	0.5323162619
2140	0.532285558
2141	0.5322606216
2142	0.5322290178
2143	0.5322120813
2144	0.5321748083
2145	0.5321242259
2146	0.5320997378
2147	0.5320785138
2148	0.5320282261
2149	0.5320055074
2150	0.5319817729
2151	0.5319570179
2152	0.5319199271
2153	0.5318898071
2154	0.5318577024
2155	0.5318188274
2156	0.5317883557
2157	0.5317684578
2158	0.5317443531
2159	0.5317142093
2160	0.5316687952
2161	0.5316474937
2162	0.5316137201
2163	0.5315921698
2164	0.5315774188
2165	0.5315629306
2166	0.5315173069
2167	0.5314842812
2168	0.5314530173
2169	0.5314355918
2170	0.5314053021
2171	0.5313906939
2172	0.53136424
2173	0.5313207341
2174	0.5312963285
2175	0.531276429
2176	0.5312463729
2177	0.5312149027
2178	0.5311902902
2179	0.5311498289
2180	0.5311158232
2181	0.5310880987
2182	0.5310476964
2183	0.5310324616
2184	0.5310111907
2185	0.530993974
2186	0.5309800272
2187	0.5309615379
2188	0.5309216097
2189	0.5308984079
2190	0.5308866155
2191	0.5308437938
2192	0.5308087636
2193	0.5307753985
2194	0.5307546646
2195	0.5307311667
2196	0.5307156274
2197	0.5306982074
2198	0.5306875396
2199	0.5306672906
2200	0.5306310396
2201	0.530619507
2202	0.5306080097
2203	0.5305772962
2204	0.5305607805
2205	0.5305208197
2206	0.5304985346
2207	0.5304721975
2208	0.530459916
2209	0.5304161625
2210	0.5303845466
2211	0.5303525477
2212	0.5303423698
2213	0.5303259251
2214	0.5302990442
2215	0.5302702757
2216	0.5302287963
2217	0.5302091151
2218	0.5301845044
2219	0.5301632194
2220	0.5301330732
2221	0.5300957274
2222	0.5300759247
2223	0.530032778
2224	0.5299981637
2225	0.5299769945
2226	0.5299269464
2227	0.5298896758
2228	0.5298557431
2229	0.5298336186
2230	0.5298144815
2231	0.529770706
2232	0.5297242462
2233	0.529704489
2234	0.5296765627
2235	0.5296546235
2236	0.5296305445
2237	0.5296087995
2238	0.5295857954
2239	0.5295610472
2240	0.5295311714
2241	0.5294964467
2242	0.5294642328
2243	0.5294559774
2244	0.5294311754
2245	0.529407113
2246	0.5293727111
2247	0.5293447709
2248	0.5293267029
2249	0.5292830785
2250	0.5292369113
2251	0.5292138944
2252	0.5291829672
2253	0.5291595576
2254	0.5291295727
2255	0.5291036126
2256	0.5290944149
2257	0.5290738593
2258	0.5290586454
2259	0.5290429859
2260	0.5290221062
2261	0.5290038978
2262	0.5289649623
2263	0.5289365728
2264	0.5289170997
2265	0.5288907763
2266	0.528863532
2267	0.5288209991
2268	0.52879416
2269	0.5287809923
2270	0.5287597674
2271	0.5287257062
2272	0.5286976567
2273	0.5286865084
2274	0.5286650113
2275	0.5286401834
2276	0.5286218959
2277	0.5286016766
2278	0.528582513
2279	0.5285547215
2280	0.5285301474
2281	0.5284984628
2282	0.5284553406
2283	0.5284466861
2284	0.5284104211
2285	0.5283908381
2286	0.5283562183
2287	0.5283382432
2288	0.5283182823
2289	0.5282822857
2290	0.5282516798
2291	0.5282281674
2292	0.5282074003
2293	0.5281792724
2294	0.5281547396
2295	0.5281310793
2296	0.5281209554
2297	0.5280868209
2298	0.5280464429
2299	0.5280255158
2300	0.5280116728
2301	0.527990199
2302	0.5279655405
2303	0.527929122
2304	0.5279154583
2305	0.5278897289
2306	0.5278630957
2307	0.5278429553
2308	0.527824771
2309	0.5277956116
2310	0.5277810501
2311	0.5277398544
2312	0.5277272158
2313	0.5276910496
2314	0.5276516057
2315	0.5276206652
2316	0.5276018586
2317	0.5275871842
2318	0.5275478273
2319	0.5275221788
2320	0.5275128094
2321	0.5274836401
2322	0.5274668539
2323	0.5274400944
2324	0.5274200625
2325	0.527392489
2326	0.5273364725
2327	0.5273126469
2328	0.5272757552
2329	0.5272464874
2330	0.5272214539
2331	0.5272047322
2332	0.5271859513
2333	0.5271538916
2334	0.5271269044
2335	0.527087338
2336	0.5270657491
2337	0.5270369498
2338	0.5270059206
2339	0.5269808575
2340	0.5269615581
2341	0.5269305218
2342	0.5269061067
2343	0.5268761648
2344	0.5268531034
2345	0.5268261775
2346	0.5268023939
2347	0.5267800625
2348	0.526747345
2349	0.5267110174
2350	0.5266844124
2351	0.5266626433
2352	0.5266230988
2353	0.5266020241
2354	0.526576845
2355	0.5265451785
2356	0.5265102776
2357	0.5264890638
2358	0.5264548435
2359	0.5264335157
2360	0.5264008259
2361	0.5263857446
2362	0.52633283
2363	0.5263088242
2364	0.5262758559
2365	0.5262454513
2366	0.5262127203
2367	0.526185537
2368	0.5261452663
2369	0.5261220859
2370	0.5261128124
2371	0.5260828386
2372	0.5260628471
2373	0.5260502563
2374	0.5260290243
2375	0.525981992
2376	0.5259604302
2377	0.525943525
2378	0.5259239957
2379	0.5258950977
2380	0.5258773051
2381	0.5258586345
2382	0.5258407135
2383	0.5257827452
2384	0.5257669643
2385	0.5257391093
2386	0.5257227459
2387	0.5257062246
2388	0.5256757513
2389	0.5256593491
2390	0.5256351525
2391	0.5256110377
2392	0.5255916958
2393	0.5255721144
2394	0.5255553408
2395	0.5255344728
2396	0.5255224987
2397	0.5255049412
2398	0.5254707006
2399	0.5254421121
2400	0.525415154
2401	0.5253941505
2402	0.5253617186
2403	0.5253338591
2404	0.5253184592
2405	0.5252805285
2406	0.5252556862
2407	0.5252435277
2408	0.5251960634
2409	0.5251704625
2410	0.5251526342
2411	0.5250908221
2412	0.5250524321
2413	0.5250345559
2414	0.5250027864
2415	0.5249804992
2416	0.5249640627
2417	0.5249462911
2418	0.5249100403
2419	0.5248939563
2420	0.5248760397
2421	0.5248153969
2422	0.5247993795
2423	0.5247762735
2424	0.5247381498
2425	0.5247257617
2426	0.5246975281
2427	0.5246890579
2428	0.5246614581
2429	0.5246513894
2430	0.5246352874
2431	0.5246057863
2432	0.5245893211
2433	0.5245656688
2434	0.5245181458
2435	0.5244827825
2436	0.5244657518
2437	0.5244406693
2438	0.5244202352
2439	0.5244093068
2440	0.5243938873
2441	0.5243769701
2442	0.524350294
2443	0.524299874
2444	0.5242850094
2445	0.5242618793
2446	0.5242313838
2447	0.5242212586
2448	0.5242040195
2449	0.5241761361
2450	0.524156707
2451	0.5241408072
2452	0.5241054274
2453	0.5240769397
2454	0.5240459366
2455	0.5240302641
2456	0.524008207
2457	0.5239887473
2458	0.5239686334
2459	0.5239423202
2460	0.5239261192
2461	0.5238956215
2462	0.5238749595
2463	0.523847175
2464	0.5238224317
2465	0.5237923571
2466	0.5237760872
2467	0.5237457015
2468	0.5237266174
2469	0.523704197
2470	0.5236708861
2471	0.523639919
2472	0.5236148681
2473	0.5235790994
2474	0.5235651102
2475	0.5235378991
2476	0.5235221569
2477	0.5234908178
2478	0.5234748401
2479	0.523442847
2480	0.5234235508
2481	0.5233951866
2482	0.523378818
2483	0.5233384385
2484	0.5233078591
2485	0.5232959181
2486	0.5232849164
2487	0.5232738343
2488	0.5232385689
2489	0.5232133937
2490	0.5232042466
2491	0.5231882583
2492	0.5231664156
2493	0.5231465935
2494	0.5231083131
2495	0.5230785467
2496	0.5230531319
2497	0.5230391775
2498	0.5230042072
2499	0.5229858719
2500	0.522971827
2501	0.5229325453
2502	0.5229134635
2503	0.5228588217
2504	0.5228376969
2505	0.5228101388
2506	0.5227711626
2507	0.5227453671
2508	0.5227238679
2509	0.5227047255
2510	0.5226883541
2511	0.5226734749
2512	0.5226364957
2513	0.5226203457
2514	0.5225877717
2515	0.5225612376
2516	0.5225370049
2517	0.5225179834
2518	0.5224945544
2519	0.5224791408
2520	0.5224605398
2521	0.5224414076
2522	0.5223910446
2523	0.5223695233
2524	0.52234137
2525	0.5223218405
2526	0.5223006809
2527	0.5222751807
2528	0.522255864
2529	0.5222272444
2530	0.522199093
2531	0.5221849123
2532	0.5221660134
2533	0.522144357
2534	0.5221135345
2535	0.5220953822
2536	0.5220577743
2537	0.5220282636
2538	0.5220021838
2539	0.5219723408
2540	0.5219505494
2541	0.5219272985
2542	0.5219065176
2543	0.5218963254
2544	0.5218720566
2545	0.5218374047
2546	0.5218224212
2547	0.5217983987
2548	0.521778228
2549	0.5217659335
2550	0.5217434391
2551	0.5217173665
2552	0.5217013989
2553	0.5216873116
2554	0.5216647157
2555	0.5216408729
2556	0.5216198212
2557	0.5215849539
2558	0.5215648534
2559	0.5215367085
2560	0.5215130819
2561	0.5214799622
2562	0.5214580447
2563	0.5214260065
2564	0.5214042051
2565	0.5213796111
2566	0.5213669496
2567	0.5213316544
2568	0.5213057585
2569	0.5212919054
2570	0.5212390999
2571	0.5211981152
2572	0.5211728118
2573	0.5211473042
2574	0.5211299478
2575	0.5211021184
2576	0.521085069
2577	0.5210676796
2578	0.5210521567
2579	0.5210381666
2580	0.5210246966
2581	0.5209891787
2582	0.520964454
2583	0.5209447675
2584	0.5209266889
2585	0.5208999713
2586	0.5208832314
2587	0.5208606847
2588	0.5208187121
2589	0.5207893833
2590	0.5207748674
2591	0.5207413595
2592	0.5207256548
2593	0.5207048408
2594	0.5206901184
2595	0.5206664069
2596	0.5206392802
2597	0.5206266994
2598	0.5206090621
2599	0.5205847866
2600	0.5205553732
2601	0.5205352901
2602	0.5205113603
2603	0.5204987837
2604	0.5204686287
2605	0.5204287483
2606	0.5204019012
2607	0.5203795559
2608	0.5203598288
2609	0.5203479203
2610	0.5203262514
2611	0.5202881693
2612	0.5202686466
2613	0.5202514143
2614	0.5202280022
2615	0.5202043161
2616	0.5201842137
2617	0.5201442823
2618	0.5201125867
2619	0.5200811601
2620	0.5200534215
2621	0.5200371742
2622	0.5200150519
2623	0.519995295
2624	0.5199759841
2625	0.5199417861
2626	0.5199246327
2627	0.5198961243
2628	0.5198779471
2629	0.5198513208
2630	0.5198340381
2631	0.5198021211
2632	0.5197842475
2633	0.5197649406
2634	0.5197259995
2635	0.5197073329
2636	0.5196699788
2637	0.5196385855
2638	0.5196182577
2639	0.5195896892
2640	0.5195471628
2641	0.519521556
2642	0.5195054097
2643	0.5194862285
2644	0.5194636716
2645	0.519442393
2646	0.5194319652
2647	0.5194093076
2648	0.5193789852
2649	0.51936203
2650	0.5193409489
2651	0.5193278509
2652	0.5193081084
2653	0.5192757007
2654	0.5192554498
2655	0.5192439537
2656	0.5192233256
2657	0.5192007662
2658	0.5191777425
2659	0.519167181
2660	0.5191524868
2661	0.5191271897
2662	0.5190911407
2663	0.5190630924
2664	0.519038031
2665	0.5190249687
2666	0.5190056277
2667	0.5189821311
2668	0.5189665091
2669	0.5189230551
2670	0.5189104262
2671	0.51889968
2672	0.5188682892
2673	0.5188490949
2674	0.5188366749
2675	0.5188142463
2676	0.5187951036
2677	0.5187669165
2678	0.5187316214
2679	0.5186989202
2680	0.5186853479
2681	0.5186701516
2682	0.5186447094
2683	0.5186142852
2684	0.5185901237
2685	0.5185598283
2686	0.5185439393
2687	0.5185316546
2688	0.518504941
2689	0.5184783799
2690	0.5184516117
2691	0.5184201477
2692	0.5183954681
2693	0.5183693321
2694	0.5183456912
2695	0.5183254725
2696	0.5182901288
2697	0.5182726043
2698	0.5182349034
2699	0.5182174617
2700	0.5181930558
2701	0.5181633787
2702	0.5181392598
2703	0.5181248576
2704	0.5180983821
2705	0.5180900421
2706	0.5180728847
2707	0.5180643433
2708	0.5180527553
2709	0.5180396287
2710	0.5180191026
2711	0.5179883738
2712	0.5179683432
2713	0.5179531623
2714	0.5179265201
2715	0.5179137646
2716	0.5178917084
2717	0.517876562
2718	0.5178591121
2719	0.5178407507
2720	0.5178091933
2721	0.5177774881
2722	0.5177562326
2723	0.5177234587
2724	0.5177056575
2725	0.5176884959
2726	0.5176726491
2727	0.517649394
2728	0.5176278294
2729	0.5176112366
2730	0.5175817903
2731	0.5175628157
2732	0.5175307316
2733	0.5175056002
2734	0.5174847395
2735	0.5174691254
2736	0.5174532316
2737	0.5174269136
2738	0.5174147075
2739	0.5174046661
2740	0.5173815268
2741	0.5173570444
2742	0.5173360932
2743	0.5173119272
2744	0.5172943999
2745	0.5172791291
2746	0.5172664465
2747	0.5172302621
2748	0.5171975753
2749	0.5171839773
2750	0.517165667
2751	0.5171418216
2752	0.5171286787
2753	0.5171090192
2754	0.517086824
2755	0.5170718231
2756	0.5170546674
2757	0.5170358607
2758	0.5170067493
2759	0.5169869372
2760	0.5169674671
2761	0.5169581619
2762	0.516940852
2763	0.5169248294
2764	0.5168987979
2765	0.5168841058
2766	0.5168640788
2767	0.5168308223
2768	0.5168113144
2769	0.5167910878
2770	0.5167623835
2771	0.5167458689
2772	0.5167296614
2773	0.5167169126
2774	0.5166949457
2775	0.5166763508
2776	0.5166418652
2777	0.516623562
2778	0.5166027756
2779	0.5165870592
2780	0.5165694081
2781	0.5165461846
2782	0.5165256005
2783	0.5165109177
2784	0.5164793242
2785	0.5164555784
2786	0.5164311875
2787	0.5164081478
2788	0.5163962896
2789	0.5163705742
2790	0.5163556345
2791	0.5163332382
2792	0.516313806
2793	0.5162848721
2794	0.5162609958
2795	0.5162438145
2796	0.5162113398
2797	0.5161858024
2798	0.5161682997
2799	0.5161436565
2800	0.5161262639
2801	0.5160921397
2802	0.5160743745
2803	0.5160373714
2804	0.516020413
2805	0.5159990695
2806	0.5159790156
2807	0.5159610758
2808	0.5159311056
2809	0.5159111652
2810	0.5158822378
2811	0.5158473073
2812	0.5158296023
2813	0.5158051123
2814	0.5157933569
2815	0.5157747505
2816	0.5157400825
2817	0.5157235448
2818	0.5156885482
2819	0.5156773992
2820	0.5156453043
2821	0.5156305239
2822	0.5156171221
2823	0.5155841815
2824	0.5155691038
2825	0.5155376549
2826	0.5155225733
2827	0.515511306
2828	0.5154924291
2829	0.5154705521
2830	0.5154444919
2831	0.5154164174
2832	0.5153900065
2833	0.5153708523
2834	0.5153619802
2835	0.5153347894
2836	0.5153114901
2837	0.5152996332
2838	0.5152877326
2839	0.5152417298
2840	0.5152089974
2841	0.5151610278
2842	0.5151473226
2843	0.515118492
2844	0.5150991191
2845	0.5150754299
2846	0.5150586064
2847	0.5150468091
2848	0.5150339452
2849	0.5150204469
2850	0.5149770182
2851	0.5149629298
2852	0.5149504225
2853	0.5149289264
2854	0.5149186928
2855	0.514897579
2856	0.5148785666
2857	0.514834308
2858	0.5148218224
2859	0.5148041427
2860	0.5147845411
2861	0.5147672701
2862	0.5147515337
2863	0.5147121888
2864	0.5146836651
2865	0.5146721398
2866	0.514653372
2867	0.5146226374
2868	0.5145891733
2869	0.5145640049
2870	0.5145342265
2871	0.5145146763
2872	0.514499408
2873	0.5144829644
2874	0.514462146
2875	0.5144407405
2876	0.5144199532
2877	0.5144104433
2878	0.514395647
2879	0.5143800238
2880	0.5143704013
2881	0.5143545763
2882	0.5143345594
2883	0.5143089368
2884	0.5142905006
2885	0.5142658479
2886	0.5142419599
2887	0.5142186444
2888	0.5141791591
2889	0.5141641147
2890	0.514152076
2891	0.5141261789
2892	0.5140992729
2893	0.5140896018
2894	0.5140712659
2895	0.5140549726
2896	0.514034878
2897	0.5140180014
2898	0.5140037561
2899	0.5139877262
2900	0.5139687182
2901	0.5139610774
2902	0.5139349195
2903	0.5138898804
2904	0.5138693433
2905	0.5138425592
2906	0.5138267757
2907	0.5138093765
2908	0.5137866099
2909	0.5137687684
2910	0.5137399987
2911	0.513702066
2912	0.5136843481
2913	0.5136492306
2914	0.5136327286
2915	0.5135872976
2916	0.5135700891
2917	0.5135500697
2918	0.5135382216
2919	0.5135191025
2920	0.5135017945
2921	0.5134859319
2922	0.5134437591
2923	0.5134357177
